AÑO,CATEGORIAS,ANALISIS,COMUNIDAD AUTONOMA,CANTIDAD
2002,Leche líquida,Consumo x cápita (miles de kg o litros),NAVARRA,114.65772273837366
2002,Otras leches,Consumo x cápita (miles de kg o litros),NAVARRA,0.4059119442641182
2002,Derivados lacteos,Consumo x cápita (miles de kg o litros),NAVARRA,26.831034424674886
2002,Pan,Consumo x cápita (miles de kg o litros),NAVARRA,65.52619279564247
2002,"Bolleria, pastelería, galletas y cereales",Consumo x cápita (miles de kg o litros),NAVARRA,12.630327248979846
2002,Productos navideños,Consumo x cápita (miles de kg o litros),NAVARRA,1.262891108888722
2002,Chocolates,Consumo x cápita (miles de kg o litros),NAVARRA,3.3921889624472565
2002,Arroz,Consumo x cápita (miles de kg o litros),NAVARRA,3.4122175123287097
2002,Pastas,Consumo x cápita (miles de kg o litros),NAVARRA,3.041426338361766
2002,Azucar,Consumo x cápita (miles de kg o litros),NAVARRA,5.281427449446879
2002,Edulcorante,Consumo x cápita (miles de kg o litros),NAVARRA,0.030831828302358262
2002,Legumbres,Consumo x cápita (miles de kg o litros),NAVARRA,3.8911223939385686
2002,Aceites,Consumo x cápita (miles de kg o litros),NAVARRA,20.058916400010837
2002,Margarinas,Consumo x cápita (miles de kg o litros),NAVARRA,0.8452250358557912
2002,Aceitunas,Consumo x cápita (miles de kg o litros),NAVARRA,2.3905996215068672
2002,Vinos,Consumo x cápita (miles de kg o litros),NAVARRA,14.118165273153293
2002,Cervezas,Consumo x cápita (miles de kg o litros),NAVARRA,8.773637776150604
2002,Patatas,Consumo x cápita (miles de kg o litros),NAVARRA,21.12423294511949
2002,Hortalizas frescas,Consumo x cápita (miles de kg o litros),NAVARRA,59.66857026622218
2002,Frutas frescas,Consumo x cápita (miles de kg o litros),NAVARRA,112.38982327346378
2002,Frutos secos,Consumo x cápita (miles de kg o litros),NAVARRA,5.031879810267358
2002,Frutas y hortalizas transformadas,Consumo x cápita (miles de kg o litros),NAVARRA,14.617017781210741
2002,Platos preparados,Consumo x cápita (miles de kg o litros),NAVARRA,6.969429587284061
2002,Cafes e infusiones,Consumo x cápita (miles de kg o litros),NAVARRA,2.4127119498103307
2002,Caldos,Consumo x cápita (miles de kg o litros),NAVARRA,0.31325461248931447
2002,Salsas,Consumo x cápita (miles de kg o litros),NAVARRA,1.0659234708626326
2002,Gaseosas y bebidas refrescantes,Consumo x cápita (miles de kg o litros),NAVARRA,26.790795247185784
2002,Otros productos en peso,Consumo x cápita (miles de kg o litros),NAVARRA,5.536275573544522
2002,Otros productos en volumen,Consumo x cápita (miles de kg o litros),NAVARRA,3.5548046027978835
2002,Miel,Gasto x cápita (miles de euros),NAVARRA,3.8301208381563785
2002,Carne,Gasto x cápita (miles de euros),NAVARRA,354.89574800840074
2002,Pescados y mariscos,Gasto x cápita (miles de euros),NAVARRA,197.43673094134306
2002,Leche líquida,Gasto x cápita (miles de euros),NAVARRA,65.90125268074577
2002,Otras leches,Gasto x cápita (miles de euros),NAVARRA,1.8801143698314045
2002,Derivados lacteos,Gasto x cápita (miles de euros),NAVARRA,78.03598458988121
2002,Pan,Gasto x cápita (miles de euros),NAVARRA,133.83068938443645
2002,"Bolleria, pastelería, galletas y cereales",Gasto x cápita (miles de euros),NAVARRA,46.14940025053361
2002,Productos navideños,Gasto x cápita (miles de euros),NAVARRA,7.772728192054677
2002,Chocolates,Gasto x cápita (miles de euros),NAVARRA,15.241422996908893
2002,Arroz,Gasto x cápita (miles de euros),NAVARRA,3.919040978621806
2002,Pastas,Gasto x cápita (miles de euros),NAVARRA,4.2806675737036
2002,Azucar,Gasto x cápita (miles de euros),NAVARRA,5.001310983125059
2002,Edulcorante,Gasto x cápita (miles de euros),NAVARRA,0.36156590250639564
2002,Legumbres,Gasto x cápita (miles de euros),NAVARRA,5.366680287023084
2002,Aceites,Gasto x cápita (miles de euros),NAVARRA,38.61277831529356
2002,Margarinas,Gasto x cápita (miles de euros),NAVARRA,2.193186904594524
2002,Aceitunas,Gasto x cápita (miles de euros),NAVARRA,4.685102665299692
2002,Vinos,Gasto x cápita (miles de euros),NAVARRA,18.710327374659656
2002,Cervezas,Gasto x cápita (miles de euros),NAVARRA,8.983775703038132
2002,Patatas,Gasto x cápita (miles de euros),NAVARRA,12.007864195694438
2002,Hortalizas frescas,Gasto x cápita (miles de euros),NAVARRA,88.70687227298401
2002,Frutas frescas,Gasto x cápita (miles de euros),NAVARRA,116.75446914066023
2002,Frutos secos,Gasto x cápita (miles de euros),NAVARRA,27.94472295237602
2002,Frutas y hortalizas transformadas,Gasto x cápita (miles de euros),NAVARRA,27.643950779560292
2002,Platos preparados,Gasto x cápita (miles de euros),NAVARRA,22.675535172301135
2002,Cafes e infusiones,Gasto x cápita (miles de euros),NAVARRA,15.52135738550452
2002,Caldos,Gasto x cápita (miles de euros),NAVARRA,2.3097571110762747
2002,Salsas,Gasto x cápita (miles de euros),NAVARRA,2.3969723419236937
2002,Gaseosas y bebidas refrescantes,Gasto x cápita (miles de euros),NAVARRA,17.720573085921945
2002,Otros productos en peso,Gasto x cápita (miles de euros),NAVARRA,10.17693104279416
2002,Otros productos en volumen,Gasto x cápita (miles de euros),NAVARRA,4.090861659574514
2002,Miel,Consumo x cápita (miles de kg o litros),CANARIAS,0.2755125670523722
2002,Carne,Consumo x cápita (miles de kg o litros),CANARIAS,36.06352328029106
2002,Pescados y mariscos,Consumo x cápita (miles de kg o litros),CANARIAS,17.3250662574884
2002,Leche líquida,Consumo x cápita (miles de kg o litros),CANARIAS,82.78456032562218
2002,Otras leches,Consumo x cápita (miles de kg o litros),CANARIAS,2.1688514733148745
2002,Derivados lacteos,Consumo x cápita (miles de kg o litros),CANARIAS,30.435902450425676
2002,Pan,Consumo x cápita (miles de kg o litros),CANARIAS,28.52456808815881
2002,"Bolleria, pastelería, galletas y cereales",Consumo x cápita (miles de kg o litros),CANARIAS,9.278062587111917
2002,Productos navideños,Consumo x cápita (miles de kg o litros),CANARIAS,0.7673415306093608
2002,Chocolates,Consumo x cápita (miles de kg o litros),CANARIAS,3.242880085172791
2002,Arroz,Consumo x cápita (miles de kg o litros),CANARIAS,5.643334538481306
2002,Pastas,Consumo x cápita (miles de kg o litros),CANARIAS,3.610033472214882
2002,Azucar,Consumo x cápita (miles de kg o litros),CANARIAS,5.720913949688106
2002,Edulcorante,Consumo x cápita (miles de kg o litros),CANARIAS,0.20808299767688804
2002,Legumbres,Consumo x cápita (miles de kg o litros),CANARIAS,3.2938091364880635
2002,Aceites,Consumo x cápita (miles de kg o litros),CANARIAS,17.113004252050395
2002,Margarinas,Consumo x cápita (miles de kg o litros),CANARIAS,1.086971627216455
2002,Aceitunas,Consumo x cápita (miles de kg o litros),CANARIAS,1.9624713560781235
2002,Vinos,Consumo x cápita (miles de kg o litros),CANARIAS,5.7614121557991025
2002,Cervezas,Consumo x cápita (miles de kg o litros),CANARIAS,8.730842238677049
2002,Patatas,Consumo x cápita (miles de kg o litros),CANARIAS,34.48642556995775
2002,Hortalizas frescas,Consumo x cápita (miles de kg o litros),CANARIAS,46.37647632947501
2002,Frutas frescas,Consumo x cápita (miles de kg o litros),CANARIAS,61.24327449970211
2002,Frutos secos,Consumo x cápita (miles de kg o litros),CANARIAS,1.8814468435188343
2002,Frutas y hortalizas transformadas,Consumo x cápita (miles de kg o litros),CANARIAS,11.302478326725343
2002,Platos preparados,Consumo x cápita (miles de kg o litros),CANARIAS,7.48044466981451
2002,Cafes e infusiones,Consumo x cápita (miles de kg o litros),CANARIAS,2.3336037508813288
2002,Caldos,Consumo x cápita (miles de kg o litros),CANARIAS,0.2762150754847723
2002,Salsas,Consumo x cápita (miles de kg o litros),CANARIAS,2.877660001336665
2002,Gaseosas y bebidas refrescantes,Consumo x cápita (miles de kg o litros),CANARIAS,35.409060804599726
2002,Otros productos en peso,Consumo x cápita (miles de kg o litros),CANARIAS,6.951298458328432
2002,Otros productos en volumen,Consumo x cápita (miles de kg o litros),CANARIAS,1.1064732612998798
2002,Miel,Gasto x cápita (miles de euros),CANARIAS,1.179045192400532
2002,Carne,Gasto x cápita (miles de euros),CANARIAS,192.61952256458508
2002,Pescados y mariscos,Gasto x cápita (miles de euros),CANARIAS,103.9097194966607
2002,Leche líquida,Gasto x cápita (miles de euros),CANARIAS,53.326645154244154
2002,Otras leches,Gasto x cápita (miles de euros),CANARIAS,7.216385800243988
2002,Derivados lacteos,Gasto x cápita (miles de euros),CANARIAS,98.93531910757815
2002,Pan,Gasto x cápita (miles de euros),CANARIAS,54.90382716558935
2002,"Bolleria, pastelería, galletas y cereales",Gasto x cápita (miles de euros),CANARIAS,39.67858671288193
2002,Productos navideños,Gasto x cápita (miles de euros),CANARIAS,4.934711472685669
2002,Chocolates,Gasto x cápita (miles de euros),CANARIAS,16.125878743314093
2002,Arroz,Gasto x cápita (miles de euros),CANARIAS,5.5728813728127715
2002,Pastas,Gasto x cápita (miles de euros),CANARIAS,6.419010629132661
2002,Azucar,Gasto x cápita (miles de euros),CANARIAS,2.886427306573017
2002,Edulcorante,Gasto x cápita (miles de euros),CANARIAS,0.8247617598400097
2002,Legumbres,Gasto x cápita (miles de euros),CANARIAS,4.942568326993633
2002,Aceites,Gasto x cápita (miles de euros),CANARIAS,31.401193997082988
2002,Margarinas,Gasto x cápita (miles de euros),CANARIAS,2.8923396175400957
2002,Aceitunas,Gasto x cápita (miles de euros),CANARIAS,4.817965811355704
2002,Vinos,Gasto x cápita (miles de euros),CANARIAS,11.864782936220703
2002,Cervezas,Gasto x cápita (miles de euros),CANARIAS,10.16580844296718
2002,Patatas,Gasto x cápita (miles de euros),CANARIAS,22.22383739877248
2002,Hortalizas frescas,Gasto x cápita (miles de euros),CANARIAS,65.64366929883924
2002,Frutas frescas,Gasto x cápita (miles de euros),CANARIAS,73.12719938568885
2002,Frutos secos,Gasto x cápita (miles de euros),CANARIAS,9.557368699699246
2002,Frutas y hortalizas transformadas,Gasto x cápita (miles de euros),CANARIAS,22.080244675189913
2002,Platos preparados,Gasto x cápita (miles de euros),CANARIAS,23.17391542281774
2002,Cafes e infusiones,Gasto x cápita (miles de euros),CANARIAS,12.370201222894034
2002,Caldos,Gasto x cápita (miles de euros),CANARIAS,2.1948161849763794
2002,Salsas,Gasto x cápita (miles de euros),CANARIAS,7.537078089600869
2002,Gaseosas y bebidas refrescantes,Gasto x cápita (miles de euros),CANARIAS,26.85935896020017
2002,Otros productos en peso,Gasto x cápita (miles de euros),CANARIAS,11.576372314349465
2002,Otros productos en volumen,Gasto x cápita (miles de euros),CANARIAS,2.1037148914627437
2003,Miel,Consumo x cápita (miles de kg o litros),CATALUÑA,0.5099913999831245
2003,Carne,Consumo x cápita (miles de kg o litros),CATALUÑA,56.526312231566926
2003,Pescados y mariscos,Consumo x cápita (miles de kg o litros),CATALUÑA,28.629183614549735
2003,Leche líquida,Consumo x cápita (miles de kg o litros),CATALUÑA,83.90737582323653
2003,Otras leches,Consumo x cápita (miles de kg o litros),CATALUÑA,0.44752529525478235
2003,Derivados lacteos,Consumo x cápita (miles de kg o litros),CATALUÑA,29.6029182880429
2003,Pan,Consumo x cápita (miles de kg o litros),CATALUÑA,41.63478678422085
2003,"Bolleria, pastelería, galletas y cereales",Consumo x cápita (miles de kg o litros),CATALUÑA,12.36979548811822
2003,Productos navideños,Consumo x cápita (miles de kg o litros),CATALUÑA,1.001703651699705
2003,Chocolates,Consumo x cápita (miles de kg o litros),CATALUÑA,2.715977751140231
2003,Arroz,Consumo x cápita (miles de kg o litros),CATALUÑA,5.034321176782057
2003,Pastas,Consumo x cápita (miles de kg o litros),CATALUÑA,5.5387550763631666
2003,Azucar,Consumo x cápita (miles de kg o litros),CATALUÑA,3.711025055743694
2003,Edulcorante,Consumo x cápita (miles de kg o litros),CATALUÑA,0.12285605517228858
2003,Legumbres,Consumo x cápita (miles de kg o litros),CATALUÑA,4.574270694132319
2003,Aceites,Consumo x cápita (miles de kg o litros),CATALUÑA,14.0780409150136
2003,Margarinas,Consumo x cápita (miles de kg o litros),CATALUÑA,0.6746036295360421
2003,Aceitunas,Consumo x cápita (miles de kg o litros),CATALUÑA,4.443969120147026
2003,Vinos,Consumo x cápita (miles de kg o litros),CATALUÑA,15.101886327601985
2003,Cervezas,Consumo x cápita (miles de kg o litros),CATALUÑA,14.477964504458313
2003,Patatas,Consumo x cápita (miles de kg o litros),CATALUÑA,33.47589170256562
2003,Hortalizas frescas,Consumo x cápita (miles de kg o litros),CATALUÑA,71.94621478199362
2003,Frutas frescas,Consumo x cápita (miles de kg o litros),CATALUÑA,106.935389869191
2003,Frutos secos,Consumo x cápita (miles de kg o litros),CATALUÑA,3.8557631444042046
2003,Frutas y hortalizas transformadas,Consumo x cápita (miles de kg o litros),CATALUÑA,15.227018327366707
2003,Platos preparados,Consumo x cápita (miles de kg o litros),CATALUÑA,12.32191407587689
2003,Cafes e infusiones,Consumo x cápita (miles de kg o litros),CATALUÑA,1.8391430419663304
2003,Caldos,Consumo x cápita (miles de kg o litros),CATALUÑA,0.15300774249418614
2003,Salsas,Consumo x cápita (miles de kg o litros),CATALUÑA,1.5699505756692014
2003,Gaseosas y bebidas refrescantes,Consumo x cápita (miles de kg o litros),CATALUÑA,43.2682273899471
2003,Otros productos en peso,Consumo x cápita (miles de kg o litros),CATALUÑA,5.649114247767474
2003,Otros productos en volumen,Consumo x cápita (miles de kg o litros),CATALUÑA,3.4773220078316323
2003,Miel,Gasto x cápita (miles de euros),CATALUÑA,2.543706893112398
2003,Carne,Gasto x cápita (miles de euros),CATALUÑA,321.99478874688
2003,Pescados y mariscos,Gasto x cápita (miles de euros),CATALUÑA,201.38233045123732
2003,Leche líquida,Gasto x cápita (miles de euros),CATALUÑA,51.01419586294259
2003,Otras leches,Gasto x cápita (miles de euros),CATALUÑA,3.1011618106091974
2003,Derivados lacteos,Gasto x cápita (miles de euros),CATALUÑA,106.20099233029667
2003,Pan,Gasto x cápita (miles de euros),CATALUÑA,91.75737177979067
2003,"Bolleria, pastelería, galletas y cereales",Gasto x cápita (miles de euros),CATALUÑA,53.64093061331926
2003,Productos navideños,Gasto x cápita (miles de euros),CATALUÑA,7.3835638384817015
2003,Chocolates,Gasto x cápita (miles de euros),CATALUÑA,14.70676270030796
2003,Arroz,Gasto x cápita (miles de euros),CATALUÑA,6.087517450540938
2003,Pastas,Gasto x cápita (miles de euros),CATALUÑA,9.369892400382048
2003,Azucar,Gasto x cápita (miles de euros),CATALUÑA,3.5385810461155587
2003,Edulcorante,Gasto x cápita (miles de euros),CATALUÑA,0.7408457710863645
2003,Legumbres,Gasto x cápita (miles de euros),CATALUÑA,6.319464008661468
2003,Aceites,Gasto x cápita (miles de euros),CATALUÑA,29.385398255082176
2003,Margarinas,Gasto x cápita (miles de euros),CATALUÑA,1.874509256328106
2003,Aceitunas,Gasto x cápita (miles de euros),CATALUÑA,10.068539128571627
2003,Vinos,Gasto x cápita (miles de euros),CATALUÑA,24.63705359539195
2003,Cervezas,Gasto x cápita (miles de euros),CATALUÑA,15.631650308404259
2003,Patatas,Gasto x cápita (miles de euros),CATALUÑA,20.215409377249305
2003,Hortalizas frescas,Gasto x cápita (miles de euros),CATALUÑA,110.33292728242559
2003,Frutas frescas,Gasto x cápita (miles de euros),CATALUÑA,136.81813279775727
2003,Frutos secos,Gasto x cápita (miles de euros),CATALUÑA,21.98140918744172
2003,Frutas y hortalizas transformadas,Gasto x cápita (miles de euros),CATALUÑA,28.825156262788205
2003,Platos preparados,Gasto x cápita (miles de euros),CATALUÑA,49.199165846237605
2003,Cafes e infusiones,Gasto x cápita (miles de euros),CATALUÑA,13.82630179704311
2003,Caldos,Gasto x cápita (miles de euros),CATALUÑA,1.2834879021611365
2003,Salsas,Gasto x cápita (miles de euros),CATALUÑA,5.009582141888844
2003,Gaseosas y bebidas refrescantes,Gasto x cápita (miles de euros),CATALUÑA,28.995559081435847
2003,Otros productos en peso,Gasto x cápita (miles de euros),CATALUÑA,11.925721570434852
2003,Otros productos en volumen,Gasto x cápita (miles de euros),CATALUÑA,4.830097188821486
2003,Miel,Consumo x cápita (miles de kg o litros),ARAGON,0.48888024225988197
2003,Carne,Consumo x cápita (miles de kg o litros),ARAGON,64.47476335330471
2003,Pescados y mariscos,Consumo x cápita (miles de kg o litros),ARAGON,31.586985372698116
2003,Leche líquida,Consumo x cápita (miles de kg o litros),ARAGON,96.70232621932094
2003,Otras leches,Consumo x cápita (miles de kg o litros),ARAGON,0.4409188293653324
2003,Derivados lacteos,Consumo x cápita (miles de kg o litros),ARAGON,22.183383409881856
2003,Pan,Consumo x cápita (miles de kg o litros),ARAGON,47.859651716770294
2003,"Bolleria, pastelería, galletas y cereales",Consumo x cápita (miles de kg o litros),ARAGON,11.60030395516359
2003,Productos navideños,Consumo x cápita (miles de kg o litros),ARAGON,1.1476098206216137
2003,Chocolates,Consumo x cápita (miles de kg o litros),ARAGON,3.0816008936382406
2003,Arroz,Consumo x cápita (miles de kg o litros),ARAGON,3.76786868092667
2003,Pastas,Consumo x cápita (miles de kg o litros),ARAGON,3.593370719228987
2003,Azucar,Consumo x cápita (miles de kg o litros),ARAGON,4.9919161519226405
2003,Edulcorante,Consumo x cápita (miles de kg o litros),ARAGON,0.04942943406722215
2003,Legumbres,Consumo x cápita (miles de kg o litros),ARAGON,3.705823216914184
2003,Aceites,Consumo x cápita (miles de kg o litros),ARAGON,16.83324479230184
2003,Margarinas,Consumo x cápita (miles de kg o litros),ARAGON,0.6954871937868929
2003,Aceitunas,Consumo x cápita (miles de kg o litros),ARAGON,3.8429440491699567
2003,Vinos,Consumo x cápita (miles de kg o litros),ARAGON,11.505212770180215
2003,Cervezas,Consumo x cápita (miles de kg o litros),ARAGON,11.743689987810733
2003,Patatas,Consumo x cápita (miles de kg o litros),ARAGON,30.49335825199039
2003,Hortalizas frescas,Consumo x cápita (miles de kg o litros),ARAGON,65.43477330165665
2003,Frutas frescas,Consumo x cápita (miles de kg o litros),ARAGON,91.96401510374146
2003,Frutos secos,Consumo x cápita (miles de kg o litros),ARAGON,1.8840485126800344
2003,Frutas y hortalizas transformadas,Consumo x cápita (miles de kg o litros),ARAGON,13.60562476926883
2003,Platos preparados,Consumo x cápita (miles de kg o litros),ARAGON,8.562302576777364
2003,Cafes e infusiones,Consumo x cápita (miles de kg o litros),ARAGON,1.531170733916895
2003,Caldos,Consumo x cápita (miles de kg o litros),ARAGON,0.21522176424158906
2003,Salsas,Consumo x cápita (miles de kg o litros),ARAGON,1.5170776009180835
2003,Gaseosas y bebidas refrescantes,Consumo x cápita (miles de kg o litros),ARAGON,35.29083198311069
2003,Otros productos en peso,Consumo x cápita (miles de kg o litros),ARAGON,5.370282878063883
2003,Otros productos en volumen,Consumo x cápita (miles de kg o litros),ARAGON,2.469602133312658
2003,Miel,Gasto x cápita (miles de euros),ARAGON,2.1127516803730066
2003,Carne,Gasto x cápita (miles de euros),ARAGON,368.70422440553375
2003,Pescados y mariscos,Gasto x cápita (miles de euros),ARAGON,196.6494910591058
2003,Leche líquida,Gasto x cápita (miles de euros),ARAGON,57.396342805440135
2003,Otras leches,Gasto x cápita (miles de euros),ARAGON,2.1804966733395807
2003,Derivados lacteos,Gasto x cápita (miles de euros),ARAGON,73.57558059743462
2003,Pan,Gasto x cápita (miles de euros),ARAGON,97.20172976669046
2003,"Bolleria, pastelería, galletas y cereales",Gasto x cápita (miles de euros),ARAGON,44.551062184806895
2003,Productos navideños,Gasto x cápita (miles de euros),ARAGON,7.483521736475191
2003,Chocolates,Gasto x cápita (miles de euros),ARAGON,14.485228934010319
2003,Arroz,Gasto x cápita (miles de euros),ARAGON,4.688567707916335
2003,Pastas,Gasto x cápita (miles de euros),ARAGON,4.613542290017855
2003,Azucar,Gasto x cápita (miles de euros),ARAGON,4.573139596833414
2003,Edulcorante,Gasto x cápita (miles de euros),ARAGON,0.36498003373325805
2003,Legumbres,Gasto x cápita (miles de euros),ARAGON,4.136195387761925
2003,Aceites,Gasto x cápita (miles de euros),ARAGON,31.970882315585726
2003,Margarinas,Gasto x cápita (miles de euros),ARAGON,1.6513655350470071
2003,Aceitunas,Gasto x cápita (miles de euros),ARAGON,9.068363791533148
2003,Vinos,Gasto x cápita (miles de euros),ARAGON,16.261099271367833
2003,Cervezas,Gasto x cápita (miles de euros),ARAGON,11.749120303867487
2003,Patatas,Gasto x cápita (miles de euros),ARAGON,17.050914123438922
2003,Hortalizas frescas,Gasto x cápita (miles de euros),ARAGON,95.6687679561241
2003,Frutas frescas,Gasto x cápita (miles de euros),ARAGON,108.14816943681757
2003,Frutos secos,Gasto x cápita (miles de euros),ARAGON,8.745855822412006
2003,Frutas y hortalizas transformadas,Gasto x cápita (miles de euros),ARAGON,25.127720755993447
2003,Platos preparados,Gasto x cápita (miles de euros),ARAGON,32.14251883610238
2003,Cafes e infusiones,Gasto x cápita (miles de euros),ARAGON,12.163087354328258
2003,Caldos,Gasto x cápita (miles de euros),ARAGON,1.6793305923747748
2003,Salsas,Gasto x cápita (miles de euros),ARAGON,3.6709364689490256
2003,Gaseosas y bebidas refrescantes,Gasto x cápita (miles de euros),ARAGON,23.819799520304812
2003,Otros productos en peso,Gasto x cápita (miles de euros),ARAGON,9.86949596458455
2003,Otros productos en volumen,Gasto x cápita (miles de euros),ARAGON,2.670038595491697
2003,Miel,Consumo x cápita (miles de kg o litros),BALEARES,0.5648629096955431
2003,Carne,Consumo x cápita (miles de kg o litros),BALEARES,50.77792326942996
2003,Pescados y mariscos,Consumo x cápita (miles de kg o litros),BALEARES,19.507943566200318
2003,Leche líquida,Consumo x cápita (miles de kg o litros),BALEARES,81.17472694813624
2003,Otras leches,Consumo x cápita (miles de kg o litros),BALEARES,0.5405638665740816
2003,Derivados lacteos,Consumo x cápita (miles de kg o litros),BALEARES,33.50950004498045
2003,Pan,Consumo x cápita (miles de kg o litros),BALEARES,45.19081581123086
2003,"Bolleria, pastelería, galletas y cereales",Consumo x cápita (miles de kg o litros),BALEARES,15.52078573114208
2003,Productos navideños,Consumo x cápita (miles de kg o litros),BALEARES,1.0712688908515977
2003,Chocolates,Consumo x cápita (miles de kg o litros),BALEARES,3.4118731514641807
2003,Arroz,Consumo x cápita (miles de kg o litros),BALEARES,6.693349731365297
2003,Pastas,Consumo x cápita (miles de kg o litros),BALEARES,5.601966088094194
2003,Azucar,Consumo x cápita (miles de kg o litros),BALEARES,4.03246628975229
2003,Edulcorante,Consumo x cápita (miles de kg o litros),BALEARES,0.19545663753161904
2003,Legumbres,Consumo x cápita (miles de kg o litros),BALEARES,3.1568852404831103
2003,Aceites,Consumo x cápita (miles de kg o litros),BALEARES,17.061314656683884
2003,Margarinas,Consumo x cápita (miles de kg o litros),BALEARES,0.8149993052410992
2003,Aceitunas,Consumo x cápita (miles de kg o litros),BALEARES,2.9360099793449113
2003,Vinos,Consumo x cápita (miles de kg o litros),BALEARES,18.48408030156877
2003,Cervezas,Consumo x cápita (miles de kg o litros),BALEARES,11.521381620654036
2003,Patatas,Consumo x cápita (miles de kg o litros),BALEARES,32.057860281164544
2003,Hortalizas frescas,Consumo x cápita (miles de kg o litros),BALEARES,58.35950116295189
2003,Frutas frescas,Consumo x cápita (miles de kg o litros),BALEARES,100.01313374027308
2003,Frutos secos,Consumo x cápita (miles de kg o litros),BALEARES,2.768653429791638
2003,Frutas y hortalizas transformadas,Consumo x cápita (miles de kg o litros),BALEARES,13.195154445906235
2003,Platos preparados,Consumo x cápita (miles de kg o litros),BALEARES,11.477082170594715
2003,Cafes e infusiones,Consumo x cápita (miles de kg o litros),BALEARES,1.6963026547675515
2003,Caldos,Consumo x cápita (miles de kg o litros),BALEARES,0.27482245414335493
2003,Salsas,Consumo x cápita (miles de kg o litros),BALEARES,1.9893148362987585
2003,Gaseosas y bebidas refrescantes,Consumo x cápita (miles de kg o litros),BALEARES,50.34345693129748
2003,Otros productos en peso,Consumo x cápita (miles de kg o litros),BALEARES,5.821777056672465
2003,Otros productos en volumen,Consumo x cápita (miles de kg o litros),BALEARES,4.544086927488864
2003,Miel,Gasto x cápita (miles de euros),BALEARES,3.131203999231872
2003,Carne,Gasto x cápita (miles de euros),BALEARES,277.09348860246456
2003,Pescados y mariscos,Gasto x cápita (miles de euros),BALEARES,126.12958771663304
2003,Leche líquida,Gasto x cápita (miles de euros),BALEARES,49.38638148029671
2003,Otras leches,Gasto x cápita (miles de euros),BALEARES,4.345036574819826
2003,Derivados lacteos,Gasto x cápita (miles de euros),BALEARES,115.28906307272534
2003,Pan,Gasto x cápita (miles de euros),BALEARES,79.14561862768123
2003,"Bolleria, pastelería, galletas y cereales",Gasto x cápita (miles de euros),BALEARES,62.99267075990481
2003,Productos navideños,Gasto x cápita (miles de euros),BALEARES,6.832984412610282
2003,Chocolates,Gasto x cápita (miles de euros),BALEARES,17.28189965621483
2003,Arroz,Gasto x cápita (miles de euros),BALEARES,7.1155559720866615
2003,Pastas,Gasto x cápita (miles de euros),BALEARES,8.80532082970037
2003,Azucar,Gasto x cápita (miles de euros),BALEARES,3.9051934859625193
2003,Edulcorante,Gasto x cápita (miles de euros),BALEARES,1.2831636337775159
2003,Legumbres,Gasto x cápita (miles de euros),BALEARES,3.645036153976087
2003,Aceites,Gasto x cápita (miles de euros),BALEARES,34.376221204237766
2003,Margarinas,Gasto x cápita (miles de euros),BALEARES,2.1159518289488317
2003,Aceitunas,Gasto x cápita (miles de euros),BALEARES,6.4990403182813905
2003,Vinos,Gasto x cápita (miles de euros),BALEARES,38.92312781591137
2003,Cervezas,Gasto x cápita (miles de euros),BALEARES,12.064834281319348
2003,Patatas,Gasto x cápita (miles de euros),BALEARES,20.393835813517626
2003,Hortalizas frescas,Gasto x cápita (miles de euros),BALEARES,94.7313538489415
2003,Frutas frescas,Gasto x cápita (miles de euros),BALEARES,123.81161380903613
2003,Frutos secos,Gasto x cápita (miles de euros),BALEARES,14.160219002097111
2003,Frutas y hortalizas transformadas,Gasto x cápita (miles de euros),BALEARES,22.56597399644185
2003,Platos preparados,Gasto x cápita (miles de euros),BALEARES,45.640610726622555
2003,Cafes e infusiones,Gasto x cápita (miles de euros),BALEARES,13.704770896354633
2003,Caldos,Gasto x cápita (miles de euros),BALEARES,2.048251764552405
2003,Salsas,Gasto x cápita (miles de euros),BALEARES,5.8967751271941085
2003,Gaseosas y bebidas refrescantes,Gasto x cápita (miles de euros),BALEARES,35.75307022725149
2003,Otros productos en peso,Gasto x cápita (miles de euros),BALEARES,10.096694720368758
2003,Otros productos en volumen,Gasto x cápita (miles de euros),BALEARES,5.7755563512127575
2003,Miel,Consumo x cápita (miles de kg o litros),VALENCIA,0.4796670572603908
2003,Carne,Consumo x cápita (miles de kg o litros),VALENCIA,55.42022426801362
2003,Pescados y mariscos,Consumo x cápita (miles de kg o litros),VALENCIA,24.656493323190894
2003,Leche líquida,Consumo x cápita (miles de kg o litros),VALENCIA,80.10876164574383
2003,Otras leches,Consumo x cápita (miles de kg o litros),VALENCIA,0.7854709253011452
2003,Derivados lacteos,Consumo x cápita (miles de kg o litros),VALENCIA,26.05038011943484
2003,Pan,Consumo x cápita (miles de kg o litros),VALENCIA,38.74804317261005
2003,"Bolleria, pastelería, galletas y cereales",Consumo x cápita (miles de kg o litros),VALENCIA,11.27327489777406
2003,Productos navideños,Consumo x cápita (miles de kg o litros),VALENCIA,0.7231597552286213
2003,Chocolates,Consumo x cápita (miles de kg o litros),VALENCIA,2.543708298994411
2003,Arroz,Consumo x cápita (miles de kg o litros),VALENCIA,7.23470897011972
2003,Pastas,Consumo x cápita (miles de kg o litros),VALENCIA,3.971408990492068
2003,Azucar,Consumo x cápita (miles de kg o litros),VALENCIA,4.290344698058265
